#orth_id	category	organism(s)
10	core	AK58	AK83	BL225C	Rm1021
12	core	AK58	AK83	BL225C	Rm1021
13	core	AK58	AK83	BL225C	Rm1021
14	core	AK58	AK83	BL225C	Rm1021
15	core	AK58	AK83	BL225C	Rm1021
16	core	AK58	AK83	BL225C	Rm1021
17	core	AK58	AK83	BL225C	Rm1021
18	core	AK58	AK83	BL225C	Rm1021
19	core	AK58	AK83	BL225C	Rm1021
20	core	AK58	AK83	BL225C	Rm1021
21	core	AK58	AK83	BL225C	Rm1021
22	core	AK58	AK83	BL225C	Rm1021
3	core	AK58	AK83	BL225C	Rm1021
4	core	AK58	AK83	BL225C	Rm1021
5	core	AK58	AK83	BL225C	Rm1021
6	core	AK58	AK83	BL225C	Rm1021
7	core	AK58	AK83	BL225C	Rm1021
8	core	AK58	AK83	BL225C	Rm1021
9	core	AK58	AK83	BL225C	Rm1021
1	accessory	AK58	BL225C
11	accessory	AK83	BL225C
2	accessory	AK58	BL225C	Rm1021
23	accessory	AK58	BL225C	Rm1021
24	unique	BL225C
25	unique	BL225C
26	unique	Rm1021
27	unique	Rm1021
28	unique	AK58
29	unique	AK58
30	unique	AK83
31	unique	AK83
